,STATISTICAL_MURDER_FLAG,BORO,PERP_SEX,PERP_AGE_GROUP,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,Hour,Month,Year
14797,1,0,0.0,2.0,1.0,2.0,0.0,0.0,23,5,2021
14806,1,2,0.0,4.0,1.0,2.0,0.0,1.0,22,3,2012
14820,1,0,0.0,1.0,1.0,1.0,0.0,1.0,2,12,2008
14831,1,2,0.0,0.0,1.0,2.0,0.0,1.0,3,3,2009
14833,1,2,0.0,1.0,1.0,1.0,0.0,1.0,3,10,2007
14834,1,1,0.0,2.0,1.0,2.0,0.0,1.0,23,4,2021
14843,1,2,0.0,1.0,1.0,1.0,0.0,2.0,22,6,2011
14847,1,2,0.0,1.0,1.0,2.0,0.0,1.0,1,2,2007
14861,1,2,0.0,2.0,1.0,1.0,0.0,1.0,16,7,2013
14863,1,3,0.0,1.0,1.0,2.0,0.0,1.0,4,8,2009
14866,1,2,0.0,1.0,1.0,2.0,1.0,1.0,21,8,2012
14869,1,2,0.0,2.0,1.0,2.0,0.0,1.0,5,11,2009
14870,1,1,0.0,1.0,1.0,2.0,0.0,3.0,21,1,2014
14878,1,0,0.0,4.0,0.0,3.0,1.0,0.0,23,8,2008
14885,1,1,0.0,1.0,3.0,1.0,0.0,2.0,3,5,2010
14891,1,2,0.0,1.0,1.0,2.0,0.0,1.0,3,8,2011
14896,1,1,0.0,0.0,1.0,3.0,0.0,2.0,22,8,2007
14906,1,2,0.0,1.0,1.0,1.0,0.0,1.0,1,9,2006
14911,1,3,0.0,2.0,2.0,2.0,1.0,2.0,1,6,2012
14914,1,1,1.0,1.0,1.0,3.0,0.0,1.0,23,9,2009
14916,1,1,0.0,1.0,2.0,2.0,0.0,1.0,17,3,2021
14921,1,3,0.0,0.0,2.0,1.0,0.0,2.0,23,6,2008
14925,1,1,0.0,1.0,3.0,2.0,0.0,3.0,16,12,2012
14928,1,1,0.0,2.0,1.0,3.0,0.0,1.0,0,6,2019
14941,1,1,0.0,1.0,1.0,1.0,0.0,2.0,0,5,2007
14942,1,3,0.0,2.0,3.0,2.0,0.0,2.0,4,1,2020
14943,1,0,0.0,2.0,1.0,3.0,0.0,2.0,23,7,2014
14948,1,0,0.0,3.0,1.0,2.0,1.0,1.0,22,12,2011
14952,1,2,0.0,2.0,1.0,1.0,0.0,1.0,16,10,2006
14962,1,1,0.0,1.0,1.0,1.0,0.0,4.0,18,5,2013
14983,1,2,0.0,2.0,3.0,1.0,0.0,1.0,21,8,2009
14990,1,1,0.0,0.0,1.0,1.0,0.0,1.0,18,8,2019
14997,1,0,0.0,3.0,0.0,3.0,1.0,0.0,8,12,2011
15000,1,2,0.0,3.0,1.0,1.0,1.0,1.0,23,4,2021
15006,1,2,0.0,4.0,1.0,3.0,1.0,1.0,22,7,2007
15011,1,2,0.0,1.0,1.0,0.0,0.0,1.0,0,4,2021
15020,1,2,0.0,1.0,1.0,2.0,0.0,1.0,15,8,2020
15036,1,4,0.0,2.0,1.0,1.0,0.0,1.0,2,4,2016
15045,1,2,0.0,1.0,1.0,1.0,0.0,1.0,23,2,2009
15048,1,1,0.0,1.0,1.0,1.0,0.0,1.0,22,4,2021
15078,1,2,0.0,2.0,1.0,2.0,0.0,1.0,20,11,2016
15088,1,2,0.0,3.0,1.0,2.0,0.0,1.0,13,1,2016
15091,1,3,0.0,1.0,2.0,1.0,0.0,3.0,8,9,2006
15105,1,0,0.0,2.0,2.0,2.0,0.0,2.0,23,5,2006
15117,1,4,0.0,1.0,1.0,2.0,0.0,2.0,21,1,2008
15123,1,1,0.0,1.0,3.0,0.0,0.0,1.0,20,4,2013
15146,1,1,0.0,0.0,2.0,2.0,1.0,2.0,15,9,2009
15159,1,0,0.0,2.0,1.0,3.0,0.0,3.0,21,10,2010
15161,1,2,0.0,1.0,1.0,0.0,0.0,1.0,1,4,2009
15170,1,1,0.0,0.0,1.0,0.0,0.0,1.0,21,7,2012
15173,1,2,0.0,1.0,1.0,2.0,1.0,1.0,18,3,2008
15175,1,2,0.0,1.0,1.0,0.0,0.0,1.0,19,9,2013
15191,1,4,0.0,1.0,1.0,2.0,0.0,1.0,22,7,2012
15192,1,1,0.0,2.0,2.0,2.0,0.0,2.0,21,9,2020
15208,1,1,0.0,2.0,2.0,1.0,0.0,1.0,23,1,2020
15211,1,2,0.0,1.0,1.0,3.0,1.0,1.0,20,6,2010
15234,1,0,0.0,2.0,2.0,3.0,0.0,4.0,13,8,2016
15236,1,2,0.0,0.0,1.0,2.0,0.0,2.0,15,8,2008
15244,1,2,0.0,1.0,1.0,1.0,0.0,2.0,23,1,2012
15250,1,2,0.0,2.0,4.0,3.0,0.0,4.0,0,5,2009
15251,1,2,0.0,2.0,1.0,3.0,0.0,4.0,5,12,2008
15263,1,2,0.0,2.0,1.0,1.0,0.0,1.0,17,3,2019
15271,1,0,0.0,1.0,3.0,0.0,1.0,1.0,23,6,2014
15278,1,4,0.0,2.0,1.0,2.0,1.0,1.0,4,7,2013
15283,1,2,0.0,2.0,1.0,2.0,0.0,1.0,5,10,2010
15304,1,2,0.0,0.0,1.0,2.0,0.0,1.0,22,8,2010
15306,1,1,0.0,2.0,1.0,2.0,1.0,1.0,13,10,2011
15312,1,1,0.0,2.0,2.0,3.0,1.0,2.0,21,11,2016
15317,1,1,0.0,2.0,1.0,2.0,0.0,1.0,20,4,2009
15349,1,1,0.0,1.0,2.0,1.0,0.0,2.0,3,4,2015
15354,1,1,0.0,1.0,2.0,2.0,0.0,1.0,4,9,2013
15364,1,1,0.0,0.0,3.0,0.0,0.0,1.0,1,12,2007
15371,1,3,0.0,2.0,1.0,3.0,0.0,3.0,3,10,2021
15373,1,2,0.0,2.0,1.0,2.0,0.0,1.0,4,8,2021
15374,1,0,0.0,2.0,3.0,2.0,0.0,0.0,23,5,2021
15376,1,4,0.0,2.0,2.0,1.0,0.0,2.0,15,4,2021
15382,1,2,0.0,2.0,1.0,2.0,0.0,1.0,22,10,2006
15391,1,1,0.0,2.0,1.0,2.0,0.0,1.0,21,6,2013
15406,1,1,0.0,2.0,1.0,2.0,0.0,1.0,19,1,2009
15428,1,2,0.0,1.0,1.0,2.0,0.0,1.0,22,10,2020
15432,1,1,0.0,2.0,1.0,2.0,0.0,1.0,2,10,2012
15441,1,1,0.0,1.0,1.0,0.0,0.0,1.0,12,12,2020
15443,1,1,0.0,1.0,2.0,1.0,0.0,2.0,1,4,2007
15471,1,2,0.0,2.0,1.0,1.0,0.0,4.0,3,7,2017
15476,1,1,0.0,0.0,1.0,1.0,0.0,1.0,23,5,2019
15482,1,0,0.0,2.0,1.0,3.0,1.0,1.0,5,1,2015
15487,1,2,0.0,2.0,1.0,1.0,0.0,1.0,3,8,2006
15491,1,0,0.0,2.0,1.0,2.0,0.0,1.0,0,6,2015
15501,1,4,0.0,2.0,1.0,3.0,1.0,2.0,19,10,2006
15503,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,8,2010
15506,1,0,0.0,1.0,1.0,2.0,0.0,1.0,1,5,2010
15510,1,0,0.0,1.0,1.0,2.0,0.0,1.0,23,4,2012
15533,1,1,0.0,2.0,1.0,0.0,0.0,2.0,22,9,2006
15534,1,3,0.0,1.0,1.0,2.0,0.0,1.0,23,12,2009
15539,1,2,0.0,2.0,1.0,3.0,0.0,1.0,11,10,2014
15541,1,1,0.0,2.0,1.0,2.0,0.0,1.0,17,7,2020
15543,1,3,0.0,2.0,1.0,2.0,0.0,1.0,22,7,2014
15545,1,3,0.0,2.0,1.0,2.0,0.0,1.0,10,5,2021
15549,1,1,0.0,2.0,1.0,2.0,0.0,1.0,22,10,2017
15555,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1,8,2007
15556,1,3,0.0,2.0,2.0,2.0,0.0,2.0,22,11,2006
15570,1,3,0.0,2.0,2.0,2.0,0.0,1.0,23,5,2021
15574,1,1,0.0,2.0,1.0,2.0,0.0,1.0,1,8,2020
15578,1,2,0.0,2.0,1.0,1.0,0.0,1.0,0,9,2008
15587,1,1,0.0,1.0,1.0,2.0,0.0,2.0,1,8,2012
15599,1,2,0.0,2.0,1.0,2.0,0.0,4.0,2,7,2007
15602,1,1,0.0,1.0,2.0,0.0,0.0,2.0,14,7,2007
15606,1,1,0.0,1.0,2.0,2.0,0.0,1.0,20,9,2020
15616,1,2,0.0,1.0,1.0,2.0,0.0,1.0,23,5,2017
15629,1,0,0.0,2.0,0.0,0.0,0.0,0.0,20,7,2018
15636,1,2,0.0,2.0,1.0,1.0,0.0,1.0,23,5,2021
15651,1,1,0.0,1.0,1.0,2.0,0.0,1.0,5,1,2008
15654,1,2,0.0,1.0,1.0,1.0,0.0,1.0,22,12,2019
15662,1,1,0.0,1.0,2.0,2.0,0.0,1.0,20,10,2011
15665,1,2,0.0,1.0,1.0,1.0,0.0,2.0,18,7,2018
15672,1,1,0.0,2.0,1.0,0.0,0.0,2.0,3,2,2012
15679,1,1,0.0,2.0,1.0,2.0,0.0,2.0,11,3,2008
15685,1,2,0.0,1.0,1.0,2.0,0.0,1.0,14,9,2012
15688,1,2,0.0,2.0,1.0,1.0,0.0,1.0,1,1,2010
15690,1,1,0.0,2.0,1.0,2.0,0.0,1.0,22,1,2020
15696,1,0,0.0,1.0,1.0,2.0,0.0,1.0,23,12,2010
15700,1,0,0.0,2.0,1.0,2.0,0.0,1.0,14,3,2008
15709,1,2,0.0,0.0,1.0,1.0,0.0,1.0,18,5,2012
15715,1,2,0.0,2.0,1.0,2.0,0.0,1.0,19,9,2016
15730,1,2,0.0,2.0,1.0,1.0,1.0,1.0,3,9,2014
15732,1,2,0.0,1.0,1.0,2.0,0.0,1.0,6,9,2014
15751,1,4,0.0,1.0,2.0,2.0,0.0,1.0,2,5,2011
15756,1,2,0.0,1.0,1.0,1.0,0.0,1.0,15,5,2007
15761,1,1,0.0,0.0,2.0,0.0,1.0,1.0,21,6,2018
15764,1,4,0.0,1.0,1.0,0.0,0.0,1.0,22,8,2011
15766,1,3,0.0,2.0,1.0,2.0,0.0,1.0,17,8,2010
15769,1,1,0.0,2.0,1.0,0.0,0.0,2.0,10,2,2011
15774,1,2,0.0,2.0,1.0,2.0,0.0,1.0,4,6,2017
15775,1,0,0.0,1.0,1.0,2.0,0.0,1.0,22,3,2019
15784,1,2,0.0,1.0,1.0,2.0,0.0,1.0,22,11,2017
15797,1,1,0.0,1.0,3.0,0.0,0.0,2.0,20,12,2017
15803,1,3,0.0,2.0,1.0,2.0,0.0,1.0,3,8,2019
15813,1,2,0.0,1.0,1.0,0.0,0.0,1.0,23,6,2007
15827,1,2,0.0,1.0,1.0,2.0,1.0,1.0,0,7,2008
15828,1,2,0.0,2.0,1.0,2.0,0.0,1.0,6,9,2012
15858,1,1,0.0,2.0,1.0,2.0,0.0,1.0,2,5,2020
15861,1,2,0.0,1.0,1.0,2.0,0.0,1.0,20,12,2015
15866,1,2,0.0,2.0,1.0,1.0,0.0,3.0,3,6,2012
15882,1,1,0.0,2.0,1.0,2.0,0.0,1.0,14,5,2007
15899,1,2,0.0,2.0,1.0,2.0,0.0,2.0,14,8,2008
15900,1,3,0.0,1.0,1.0,1.0,0.0,2.0,2,4,2016
15904,1,3,0.0,0.0,2.0,1.0,0.0,1.0,15,11,2021
15906,1,2,0.0,1.0,1.0,2.0,0.0,3.0,19,11,2018
15912,1,3,0.0,1.0,1.0,2.0,0.0,1.0,22,7,2014
15913,1,0,0.0,1.0,4.0,3.0,1.0,4.0,3,9,2011
15949,1,2,0.0,3.0,1.0,1.0,0.0,1.0,16,6,2013
15957,1,1,0.0,2.0,2.0,2.0,0.0,1.0,22,6,2009
15959,1,2,0.0,3.0,1.0,2.0,0.0,1.0,21,5,2021
15961,1,1,0.0,1.0,1.0,1.0,0.0,1.0,19,4,2006
15970,1,1,0.0,1.0,1.0,2.0,0.0,1.0,22,7,2008
15971,1,1,0.0,3.0,1.0,3.0,0.0,1.0,16,4,2021
15972,1,1,0.0,2.0,1.0,1.0,0.0,3.0,1,11,2010
15997,1,2,0.0,2.0,1.0,1.0,1.0,1.0,23,2,2009
16000,1,2,0.0,2.0,1.0,1.0,0.0,3.0,0,7,2020
16003,1,2,0.0,1.0,1.0,2.0,0.0,3.0,2,6,2019
16020,1,3,0.0,1.0,1.0,1.0,0.0,1.0,4,5,2008
16028,1,2,0.0,2.0,1.0,1.0,0.0,2.0,23,4,2010
16031,1,1,0.0,2.0,1.0,1.0,0.0,1.0,21,11,2019
16033,1,3,0.0,2.0,4.0,2.0,0.0,4.0,7,11,2007
16040,1,2,0.0,2.0,2.0,1.0,0.0,1.0,0,8,2008
16041,1,1,0.0,3.0,1.0,2.0,0.0,2.0,1,11,2018
16045,1,3,0.0,1.0,2.0,0.0,0.0,3.0,2,1,2007
16046,1,3,0.0,1.0,1.0,0.0,0.0,1.0,20,9,2021
16052,1,3,1.0,2.0,1.0,2.0,0.0,1.0,21,12,2011
16062,1,2,0.0,2.0,2.0,1.0,0.0,2.0,11,6,2007
16069,1,2,0.0,2.0,1.0,2.0,0.0,1.0,4,7,2007
16070,1,2,0.0,0.0,2.0,1.0,0.0,1.0,20,7,2010
16071,1,3,0.0,1.0,1.0,1.0,0.0,2.0,20,11,2006
16077,1,2,0.0,1.0,1.0,2.0,0.0,1.0,15,7,2009
16081,1,1,0.0,2.0,1.0,3.0,0.0,1.0,5,5,2016
16087,1,2,0.0,2.0,2.0,2.0,0.0,1.0,18,7,2008
16094,1,1,0.0,1.0,1.0,2.0,0.0,1.0,20,8,2007
16106,1,1,0.0,2.0,1.0,1.0,0.0,1.0,20,11,2007
16145,1,1,0.0,0.0,3.0,1.0,1.0,2.0,22,3,2021
16164,1,2,0.0,2.0,1.0,3.0,1.0,1.0,20,8,2021
16169,1,2,0.0,1.0,1.0,2.0,0.0,1.0,22,7,2008
16177,1,1,0.0,2.0,1.0,2.0,1.0,1.0,20,8,2007
16179,1,2,0.0,2.0,1.0,2.0,0.0,1.0,22,12,2017
16186,1,3,0.0,2.0,1.0,1.0,0.0,1.0,2,10,2021
16207,1,0,0.0,2.0,1.0,2.0,0.0,1.0,3,5,2018
16213,1,2,0.0,1.0,1.0,3.0,0.0,1.0,0,7,2006
16215,1,3,1.0,0.0,1.0,2.0,0.0,1.0,21,12,2011
16216,1,2,0.0,2.0,1.0,1.0,0.0,1.0,22,2,2009
16226,1,2,0.0,1.0,1.0,1.0,0.0,1.0,21,7,2015
16233,1,1,0.0,1.0,2.0,2.0,0.0,2.0,2,5,2012
16237,1,2,0.0,3.0,1.0,3.0,1.0,1.0,23,4,2021
16247,1,2,1.0,3.0,1.0,2.0,0.0,1.0,11,6,2020
16258,1,1,0.0,1.0,1.0,2.0,0.0,2.0,3,1,2019
16268,1,2,0.0,2.0,1.0,1.0,0.0,1.0,22,6,2008
16271,1,1,0.0,1.0,1.0,1.0,0.0,1.0,11,2,2008
16276,1,2,0.0,1.0,1.0,1.0,0.0,1.0,20,8,2016
16282,1,4,0.0,1.0,1.0,1.0,0.0,1.0,5,11,2009
16284,1,0,0.0,1.0,1.0,1.0,0.0,1.0,17,5,2012
16291,1,2,0.0,1.0,1.0,1.0,1.0,1.0,22,7,2019
16310,1,2,0.0,2.0,1.0,3.0,0.0,1.0,22,12,2006
16314,1,3,0.0,1.0,1.0,1.0,0.0,1.0,0,12,2007
16317,1,1,0.0,2.0,3.0,2.0,0.0,2.0,0,4,2020
16318,1,2,0.0,2.0,1.0,3.0,1.0,1.0,11,5,2006
16326,1,2,0.0,1.0,1.0,0.0,0.0,1.0,17,3,2008
16329,1,1,0.0,2.0,1.0,2.0,0.0,1.0,19,9,2008
16333,1,1,0.0,0.0,2.0,2.0,0.0,2.0,4,8,2006
16349,1,2,0.0,1.0,1.0,2.0,0.0,1.0,17,6,2013
16365,1,2,0.0,3.0,0.0,4.0,0.0,0.0,23,7,2012
16374,1,3,0.0,2.0,1.0,2.0,0.0,1.0,11,5,2006
16389,1,1,0.0,2.0,1.0,2.0,0.0,1.0,23,6,2021
16390,1,2,0.0,2.0,1.0,1.0,0.0,2.0,16,3,2013
16400,1,0,0.0,1.0,1.0,2.0,0.0,1.0,2,10,2018
16403,1,2,0.0,2.0,1.0,2.0,0.0,1.0,1,11,2009
16413,1,2,0.0,2.0,1.0,2.0,0.0,1.0,4,8,2007
16416,1,1,0.0,2.0,1.0,2.0,0.0,3.0,2,7,2021
16425,1,4,0.0,1.0,1.0,2.0,0.0,1.0,4,12,2015
16428,1,1,0.0,1.0,3.0,2.0,0.0,2.0,21,4,2015
16433,1,1,0.0,1.0,1.0,2.0,0.0,3.0,21,2,2018
16438,1,2,0.0,1.0,1.0,2.0,0.0,1.0,19,11,2006
16449,1,0,0.0,1.0,2.0,1.0,0.0,2.0,11,12,2018
16472,1,4,0.0,2.0,1.0,2.0,0.0,1.0,9,10,2008
16474,1,1,0.0,1.0,1.0,2.0,0.0,1.0,18,12,2008
16476,1,2,0.0,0.0,1.0,2.0,0.0,1.0,22,10,2018
16482,1,2,0.0,2.0,2.0,3.0,0.0,3.0,17,7,2011
16483,1,2,0.0,0.0,1.0,0.0,0.0,1.0,22,1,2014
16485,1,1,0.0,2.0,3.0,0.0,0.0,2.0,12,6,2009
16498,1,3,0.0,3.0,2.0,2.0,0.0,2.0,13,6,2013
16504,1,3,0.0,2.0,1.0,2.0,0.0,1.0,20,11,2021
16513,1,1,0.0,1.0,3.0,2.0,0.0,1.0,23,6,2011
16519,1,2,0.0,2.0,1.0,1.0,0.0,1.0,17,2,2016
16528,1,2,0.0,0.0,1.0,1.0,0.0,1.0,14,2,2017
16531,1,2,0.0,4.0,1.0,2.0,0.0,1.0,22,7,2007
16547,1,2,0.0,4.0,1.0,2.0,1.0,1.0,22,7,2007
16566,1,1,0.0,1.0,1.0,2.0,1.0,1.0,17,1,2014
16573,1,2,0.0,0.0,4.0,2.0,0.0,2.0,17,10,2021
16580,1,3,0.0,2.0,1.0,2.0,0.0,0.0,7,10,2017
16601,1,1,0.0,1.0,1.0,2.0,0.0,1.0,17,3,2021
16623,1,2,0.0,2.0,1.0,2.0,0.0,1.0,18,5,2021
16636,1,1,0.0,1.0,2.0,0.0,0.0,2.0,21,5,2021
16643,1,1,0.0,2.0,1.0,2.0,0.0,3.0,21,9,2006
16661,1,3,0.0,1.0,1.0,1.0,0.0,1.0,19,5,2006
16662,1,1,0.0,0.0,1.0,1.0,0.0,1.0,2,2,2014
16670,1,3,0.0,0.0,1.0,2.0,0.0,1.0,3,7,2010
16683,1,1,0.0,0.0,2.0,1.0,0.0,1.0,20,10,2021
16693,1,1,0.0,1.0,1.0,1.0,0.0,2.0,6,6,2007
16696,1,2,0.0,3.0,1.0,2.0,1.0,1.0,11,11,2012
16706,1,0,0.0,2.0,1.0,1.0,0.0,1.0,16,12,2017
16713,1,2,0.0,1.0,1.0,2.0,1.0,1.0,3,6,2014
16714,1,1,0.0,1.0,1.0,3.0,0.0,1.0,6,8,2014
16715,1,4,0.0,2.0,1.0,2.0,1.0,2.0,19,10,2006
16731,1,3,0.0,2.0,1.0,1.0,0.0,2.0,19,3,2007
16747,1,2,0.0,0.0,1.0,1.0,0.0,1.0,19,7,2012
16764,1,0,0.0,2.0,2.0,3.0,0.0,2.0,17,8,2021
16771,1,2,0.0,1.0,1.0,1.0,0.0,1.0,15,12,2008
16775,1,1,0.0,2.0,1.0,2.0,0.0,2.0,1,5,2006
16786,1,1,0.0,1.0,1.0,1.0,0.0,1.0,14,11,2016
16787,1,1,0.0,1.0,1.0,0.0,0.0,1.0,19,8,2011
16789,1,4,0.0,2.0,0.0,2.0,0.0,0.0,3,6,2014
16815,1,2,0.0,1.0,1.0,1.0,0.0,1.0,17,7,2020
16822,1,3,0.0,2.0,0.0,2.0,0.0,2.0,21,3,2007
16824,1,4,0.0,1.0,0.0,1.0,0.0,0.0,18,10,2016
16828,1,0,0.0,2.0,3.0,1.0,0.0,3.0,4,3,2013
16837,1,2,0.0,1.0,1.0,1.0,0.0,1.0,17,2,2019
16840,1,2,0.0,1.0,1.0,2.0,0.0,1.0,17,7,2010
16850,1,0,0.0,2.0,2.0,2.0,0.0,2.0,3,1,2020
16853,1,2,0.0,1.0,1.0,2.0,0.0,1.0,0,9,2006
16865,1,2,0.0,2.0,1.0,2.0,0.0,1.0,23,4,2013
16870,1,0,0.0,2.0,1.0,2.0,0.0,1.0,1,6,2008
16910,1,1,0.0,2.0,1.0,1.0,0.0,1.0,23,5,2021
16913,1,1,0.0,2.0,1.0,2.0,0.0,1.0,19,1,2019
16942,1,4,0.0,2.0,1.0,2.0,0.0,1.0,22,4,2017
16953,1,2,0.0,1.0,1.0,2.0,0.0,1.0,21,8,2011
16960,1,2,0.0,1.0,1.0,1.0,0.0,1.0,23,6,2012
16974,1,0,0.0,2.0,0.0,2.0,0.0,1.0,17,9,2020
16975,1,1,0.0,2.0,1.0,2.0,0.0,1.0,18,9,2011
16995,1,2,0.0,2.0,1.0,1.0,1.0,1.0,22,4,2012
16997,1,2,0.0,3.0,1.0,2.0,1.0,1.0,9,3,2020
17006,1,3,0.0,2.0,1.0,2.0,0.0,1.0,19,6,2021
17018,1,0,0.0,2.0,1.0,2.0,0.0,4.0,19,5,2008
17021,1,2,0.0,2.0,1.0,1.0,0.0,1.0,4,3,2011
17022,1,1,0.0,2.0,2.0,2.0,0.0,2.0,4,1,2007
17031,1,2,0.0,2.0,3.0,2.0,1.0,2.0,6,3,2021
17032,1,2,0.0,2.0,1.0,2.0,0.0,1.0,18,7,2008
17041,1,0,0.0,1.0,1.0,2.0,0.0,1.0,9,10,2007
17052,1,3,0.0,0.0,2.0,0.0,1.0,2.0,18,10,2014
17056,1,1,0.0,2.0,1.0,3.0,0.0,1.0,12,12,2011
17062,1,0,0.0,1.0,1.0,1.0,0.0,1.0,13,3,2012
17070,1,1,0.0,2.0,1.0,2.0,0.0,1.0,14,10,2011
17073,1,1,0.0,2.0,1.0,2.0,0.0,1.0,23,11,2016
17082,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1,6,2014
17083,1,2,0.0,3.0,2.0,2.0,0.0,2.0,18,1,2010
17093,1,1,0.0,1.0,2.0,2.0,1.0,2.0,21,5,2021
17099,1,1,0.0,2.0,1.0,1.0,1.0,1.0,1,5,2010
17107,1,1,0.0,1.0,2.0,1.0,0.0,1.0,22,6,2014
17120,1,3,0.0,1.0,2.0,2.0,0.0,1.0,19,4,2010
17122,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1,9,2006
17124,1,3,0.0,2.0,4.0,2.0,1.0,1.0,9,7,2015
17135,1,0,0.0,1.0,2.0,1.0,0.0,3.0,2,7,2021
17143,1,1,0.0,2.0,1.0,1.0,0.0,1.0,20,7,2011
17154,1,3,0.0,2.0,1.0,2.0,0.0,1.0,0,1,2019
17164,1,3,0.0,2.0,1.0,1.0,1.0,1.0,1,2,2014
17172,1,0,0.0,2.0,1.0,2.0,0.0,1.0,21,4,2008
17175,1,2,0.0,1.0,1.0,1.0,0.0,1.0,23,5,2021
17176,1,1,0.0,0.0,1.0,2.0,0.0,1.0,17,12,2014
17206,1,4,0.0,1.0,1.0,2.0,0.0,1.0,22,5,2009
17228,1,2,0.0,2.0,1.0,2.0,0.0,3.0,23,4,2017
17234,1,0,0.0,0.0,1.0,1.0,1.0,1.0,13,9,2020
17240,1,1,0.0,1.0,1.0,3.0,0.0,3.0,16,11,2021
17242,1,2,0.0,2.0,1.0,2.0,1.0,1.0,23,5,2017
17252,1,3,1.0,2.0,2.0,2.0,0.0,3.0,6,7,2021
17266,1,2,0.0,0.0,1.0,1.0,0.0,1.0,19,5,2007
17270,1,3,0.0,1.0,2.0,0.0,0.0,3.0,23,2,2010
17280,1,0,0.0,3.0,0.0,2.0,0.0,4.0,18,10,2020
17297,1,2,0.0,2.0,1.0,2.0,1.0,1.0,7,11,2008
17301,1,2,0.0,2.0,1.0,0.0,0.0,1.0,5,3,2018
17309,1,1,0.0,1.0,1.0,0.0,0.0,3.0,23,7,2021
17331,1,1,0.0,2.0,1.0,2.0,0.0,1.0,4,8,2018
17337,1,2,0.0,1.0,1.0,1.0,0.0,1.0,20,7,2007
17340,1,3,0.0,2.0,1.0,2.0,0.0,1.0,15,9,2020
17368,1,4,0.0,2.0,0.0,3.0,0.0,3.0,22,4,2020
17369,1,2,0.0,1.0,1.0,1.0,0.0,1.0,23,9,2007
17376,1,3,0.0,2.0,3.0,2.0,0.0,1.0,15,12,2013
17378,1,4,0.0,0.0,1.0,1.0,0.0,1.0,0,9,2008
17379,1,2,0.0,1.0,2.0,2.0,0.0,2.0,17,4,2014
17380,1,0,0.0,1.0,1.0,1.0,0.0,1.0,10,7,2011
17392,1,0,0.0,1.0,1.0,1.0,0.0,2.0,1,10,2008
17395,1,1,0.0,3.0,1.0,1.0,0.0,1.0,12,3,2014
17405,1,0,0.0,1.0,2.0,2.0,0.0,2.0,17,9,2013
17411,1,2,0.0,2.0,1.0,1.0,0.0,1.0,5,11,2006
17420,1,0,0.0,2.0,1.0,2.0,0.0,1.0,1,8,2015
17423,1,2,0.0,1.0,2.0,1.0,0.0,2.0,18,7,2020
17424,1,0,0.0,0.0,1.0,0.0,0.0,1.0,15,10,2009
17427,1,1,0.0,1.0,1.0,3.0,1.0,1.0,11,9,2006
17431,1,3,0.0,2.0,2.0,2.0,0.0,3.0,22,10,2020
17464,1,0,0.0,2.0,2.0,2.0,0.0,2.0,7,12,2021
17467,1,2,0.0,1.0,1.0,2.0,0.0,1.0,22,12,2006
17503,1,4,0.0,1.0,2.0,3.0,1.0,2.0,19,10,2006
17504,1,1,0.0,1.0,2.0,1.0,0.0,3.0,2,3,2008
17516,1,2,0.0,2.0,1.0,1.0,0.0,1.0,19,9,2015
17529,1,2,0.0,1.0,1.0,2.0,0.0,1.0,17,1,2011
17542,1,0,0.0,2.0,1.0,2.0,0.0,0.0,4,5,2015
17545,1,0,0.0,2.0,1.0,2.0,1.0,1.0,11,4,2014
17550,1,3,0.0,0.0,2.0,2.0,0.0,1.0,2,2,2020
17552,1,0,1.0,0.0,1.0,2.0,0.0,1.0,14,2,2006
17553,1,1,0.0,2.0,2.0,1.0,0.0,2.0,19,8,2021
17556,1,2,0.0,1.0,1.0,1.0,0.0,1.0,19,4,2011
17570,1,2,0.0,2.0,1.0,2.0,0.0,1.0,1,8,2015
17572,1,1,0.0,1.0,1.0,1.0,0.0,1.0,14,5,2006
17635,1,1,0.0,2.0,3.0,2.0,0.0,2.0,1,11,2018
17644,1,1,0.0,2.0,1.0,1.0,1.0,1.0,12,1,2013
17647,1,0,0.0,2.0,1.0,1.0,0.0,1.0,19,5,2016
17651,1,1,0.0,3.0,1.0,2.0,0.0,1.0,21,6,2016
17652,1,0,1.0,1.0,2.0,1.0,0.0,2.0,0,3,2010
17662,1,3,0.0,2.0,1.0,2.0,1.0,1.0,5,5,2019
17666,1,0,0.0,4.0,0.0,4.0,1.0,0.0,11,4,2014
17667,1,1,0.0,1.0,1.0,2.0,0.0,2.0,18,5,2013
17674,1,2,0.0,1.0,2.0,1.0,0.0,2.0,2,9,2007
17691,1,3,1.0,2.0,1.0,1.0,1.0,1.0,3,7,2013
17692,1,2,0.0,2.0,1.0,2.0,0.0,1.0,3,7,2017
17693,1,0,0.0,2.0,1.0,2.0,0.0,1.0,12,2,2020
17697,1,3,0.0,0.0,1.0,2.0,0.0,1.0,15,7,2010
17709,1,1,0.0,2.0,1.0,2.0,0.0,1.0,21,4,2013
17712,1,2,0.0,2.0,1.0,2.0,0.0,1.0,1,9,2015
17717,1,2,0.0,1.0,1.0,2.0,0.0,1.0,21,10,2007
17723,1,2,0.0,4.0,0.0,4.0,1.0,0.0,11,10,2011
17724,1,1,0.0,2.0,1.0,2.0,0.0,1.0,22,9,2021
